"Kingdom" "Phylum" "Class_Gigaclass" "Order" "Family" "Genus" "Species_Name" "COI" "12S" "16S" "cytb"
"Animalia" "Chordata" "Actinopteri" "Pleuronectiformes" "Soleidae" "Bathysolea" "Bathysolea lactea" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Pleuronectiformes" "Soleidae" "Bathysolea" "Bathysolea polli" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Pleuronectiformes" "Soleidae" "Bathysolea" "Bathysolea profundicola" 6 0 1 3
"Animalia" "Chordata" "Elasmobranchii" "Myliobatiformes" "Dasyatidae" "Bathytoshia" "Bathytoshia centroura" 21 6 1 1
"Animalia" "Chordata" "Actinopteri" "Alepocephaliformes" "Alepocephalidae" "Bathytroctes" "Bathytroctes macrolepis" 2 3 2 2
"Animalia" "Chordata" "Actinopteri" "Alepocephaliformes" "Alepocephalidae" "Bathytroctes" "Bathytroctes michaelsarsi" 2 3 2 2
"Animalia" "Chordata" "Actinopteri" "Alepocephaliformes" "Alepocephalidae" "Bathytroctes" "Bathytroctes microlepis" 5 3 2 2
"Animalia" "Chordata" "Actinopteri" "Aulopiformes" "Ipnopidae" "Bathytyphlops" "Bathytyphlops sewelli" 0 2 0 0
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Congridae" "Bathyuroconger" "Bathyuroconger vicinus" 6 1 1 0
"Animalia" "Chordata" "Actinopteri" "Batrachoidiformes" "Batrachoididae" "Batrachoides" "Batrachoides liberiensis" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Ophidiiformes" "Bythitidae" "Bellottia" "Bellottia apoda" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Beloniformes" "Belonidae" "Belone" "Belone belone" 30 6 6 9
"Animalia" "Chordata" "Actinopteri" "Beloniformes" "Belonidae" "Belone" "Belone euxini" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Beloniformes" "Belonidae" "Belone" "Belone svetovidovi" 0 0 2 2
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Percophidae" "Bembrops" "Bembrops heterurus" 1 1 2 1
"Animalia" "Chordata" "Actinopteri" "Aulopiformes" "Scopelarchidae" "Benthalbella" "Benthalbella infans" 2 0 0 0
"Animalia" "Chordata" "Actinopteri" "Ophidiiformes" "Ophidiidae" "Benthocometes" "Benthocometes robustus" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Scombriformes" "Trichiuridae" "Benthodesmus" "Benthodesmus simonyi" 5 0 0 0
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Benthophilus" "Benthophilus stellatus" 13 0 6 1
"Animalia" "Chordata" "Actinopteri" "Myctophiformes" "Myctophidae" "Benthosema" "Benthosema glaciale" 14 4 12 2
"Animalia" "Chordata" "Actinopteri" "Myctophiformes" "Myctophidae" "Benthosema" "Benthosema suborbitale" 12 6 4 0
"Animalia" "Chordata" "Actinopteri" "Beryciformes" "Berycidae" "Beryx" "Beryx decadactylus" 14 5 6 12
"Animalia" "Chordata" "Actinopteri" "Beryciformes" "Berycidae" "Beryx" "Beryx splendens" 22 9 8 74
"Animalia" "Chordata" "Actinopteri" "Blenniiformes" "Blenniidae" "Blennius" "Blennius normani" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Blenniiformes" "Blenniidae" "Blennius" "Blennius ocellaris" 21 6 1 0
"Animalia" "Chordata" "Actinopteri" "Cypriniformes" "Cyprinidae" "Blicca" "Blicca bjoerkna" 46 5 10 11
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Labridae" "Bodianus" "Bodianus scrofa" 1 0 1 1
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Labridae" "Bodianus" "Bodianus speciosus" 1 1 1 0
"Animalia" "Chordata" "Actinopteri" "Myctophiformes" "Myctophidae" "Bolinichthys" "Bolinichthys indicus" 3 3 0 5
"Animalia" "Chordata" "Actinopteri" "Myctophiformes" "Myctophidae" "Bolinichthys" "Bolinichthys photothorax" 13 2 2 0
"Animalia" "Chordata" "Actinopteri" "Myctophiformes" "Myctophidae" "Bolinichthys" "Bolinichthys supralateralis" 19 0 0 0
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Gonostomatidae" "Bonapartia" "Bonapartia pedaliota" 11 3 1 0
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Sparidae" "Boops" "Boops boops" 104 6 17 25
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Gadidae" "Boreogadus" "Boreogadus saida" 307 72 68 504
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Stomiidae" "Borostomias" "Borostomias abyssorum" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Stomiidae" "Borostomias" "Borostomias antarcticus" 16 2 0 0
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Stomiidae" "Borostomias" "Borostomias elucens" 2 1 0 0
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Stomiidae" "Borostomias" "Borostomias mononema" 5 0 0 0
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Eleotridae" "Bostrychus" "Bostrychus africanus" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Pleuronectiformes" "Bothidae" "Bothus" "Bothus podas" 23 1 1 4
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Haemulidae" "Brachydeuterus" "Brachydeuterus auritus" 3 0 0 1
"Animalia" "Chordata" "Actinopteri" "Scombriformes" "Bramidae" "Brama" "Brama brama" 31 6 9 6
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Malacanthidae" "Branchiostegus" "Branchiostegus semifasciatus" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Bregmacerotidae" "Bregmaceros" "Bregmaceros atlanticus" 1 2 1 0
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Bregmacerotidae" "Bregmaceros" "Bregmaceros nectabanus" 3 5 2 2
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Lotidae" "Brosme" "Brosme brosme" 17 4 3 14
"Animalia" "Chordata" "Actinopteri" "Ophidiiformes" "Ophidiidae" "Brotula" "Brotula barbata" 2 0 0 2
"Animalia" "Chordata" "Actinopteri" "Ophidiiformes" "Ophidiidae" "Brotulotaenia" "Brotulotaenia brevicauda" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Ophidiiformes" "Ophidiidae" "Brotulotaenia" "Brotulotaenia crassa" 2 0 0 0
"Animalia" "Chordata" "Actinopteri" "Ophidiiformes" "Ophidiidae" "Brotulotaenia" "Brotulotaenia nigra" 2 0 0 0
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Buenia" "Buenia affinis" 10 3 2 1
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Buenia" "Buenia jeffreysii" 9 0 0 0
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Buenia" "Buenia lombartei" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Lophiiformes" "Diceratiidae" "Bufoceratias" "Bufoceratias wedli" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Pleuronectiformes" "Soleidae" "Buglossidium" "Buglossidium luteum" 33 3 8 8
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Callanthiidae" "Callanthias" "Callanthias ruber" 3 1 2 0
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Ophichthidae" "Callechelys" "Callechelys guineensis" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Ophichthidae" "Callechelys" "Callechelys leucoptera" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Callionymiformes" "Callionymidae" "Callionymus" "Callionymus fasciatus" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Callionymiformes" "Callionymidae" "Callionymus" "Callionymus filamentosus" 153 0 0 1
"Animalia" "Chordata" "Actinopteri" "Callionymiformes" "Callionymidae" "Callionymus" "Callionymus lyra" 29 5 3 1
"Animalia" "Chordata" "Actinopteri" "Callionymiformes" "Callionymidae" "Callionymus" "Callionymus maculatus" 11 5 1 0
"Animalia" "Chordata" "Actinopteri" "Callionymiformes" "Callionymidae" "Callionymus" "Callionymus pusillus" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Callionymiformes" "Callionymidae" "Callionymus" "Callionymus reticulatus" 10 0 0 0
"Animalia" "Chordata" "Actinopteri" "Callionymiformes" "Callionymidae" "Callionymus" "Callionymus risso" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Carangiformes" "Carangidae" "Campogramma" "Campogramma glaycos" 1 0 0 1
"Animalia" "Chordata" "Actinopteri" "Tetraodontiformes" "Balistidae" "Canthidermis" "Canthidermis maculata" 27 7 7 3
"Animalia" "Chordata" "Actinopteri" "Tetraodontiformes" "Balistidae" "Canthidermis" "Canthidermis sufflamen" 5 1 1 0
"Animalia" "Chordata" "Actinopteri" "Tetraodontiformes" "Tetraodontidae" "Canthigaster" "Canthigaster capistrata" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Tetraodontiformes" "Tetraodontidae" "Canthigaster" "Canthigaster rostrata" 23 1 2 2
"Animalia" "Chordata" "Actinopteri" "Tetraodontiformes" "Tetraodontidae" "Canthigaster" "Canthigaster sanctaehelenae" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Acanthuriformes" "Caproidae" "Capros" "Capros aper" 28 6 7 2
"Animalia" "Chordata" "Actinopteri" "Carangiformes" "Carangidae" "Caranx" "Caranx crysos" 56 2 2 10
"Animalia" "Chordata" "Actinopteri" "Carangiformes" "Carangidae" "Caranx" "Caranx hippos" 50 2 3 4
"Animalia" "Chordata" "Actinopteri" "Carangiformes" "Carangidae" "Caranx" "Caranx lugubris" 5 1 2 0
"Animalia" "Chordata" "Actinopteri" "Carangiformes" "Carangidae" "Caranx" "Caranx rhonchus" 2 0 0 2
"Animalia" "Chordata" "Actinopteri" "Carangiformes" "Carangidae" "Caranx" "Caranx senegallus" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Ophidiiformes" "Carapidae" "Carapus" "Carapus acus" 4 2 2 3
"Animalia" "Chordata" "Actinopteri" "Cypriniformes" "Cyprinidae" "Carassius" "Carassius carassius" 47 6 9 133
"Animalia" "Chordata" "Actinopteri" "Cypriniformes" "Cyprinidae" "Carassius" "Carassius gibelio" 135 24 30 328
"Animalia" "Chordata" "Elasmobranchii" "Carcharhiniformes" "Carcharhinidae" "Carcharhinus" "Carcharhinus altimus" 34 1 1 0
"Animalia" "Chordata" "Elasmobranchii" "Carcharhiniformes" "Carcharhinidae" "Carcharhinus" "Carcharhinus amboinensis" 78 2 2 3
"Animalia" "Chordata" "Elasmobranchii" "Carcharhiniformes" "Carcharhinidae" "Carcharhinus" "Carcharhinus brachyurus" 20 2 1 1
"Animalia" "Chordata" "Elasmobranchii" "Carcharhiniformes" "Carcharhinidae" "Carcharhinus" "Carcharhinus brevipinna" 148 6 5 3
"Animalia" "Chordata" "Elasmobranchii" "Carcharhiniformes" "Carcharhinidae" "Carcharhinus" "Carcharhinus falciformis" 407 10 8 4
"Animalia" "Chordata" "Elasmobranchii" "Carcharhiniformes" "Carcharhinidae" "Carcharhinus" "Carcharhinus galapagensis" 24 2 0 0
"Animalia" "Chordata" "Elasmobranchii" "Carcharhiniformes" "Carcharhinidae" "Carcharhinus" "Carcharhinus leucas" 109 6 5 17
"Animalia" "Chordata" "Elasmobranchii" "Carcharhiniformes" "Carcharhinidae" "Carcharhinus" "Carcharhinus limbatus" 104 9 4 4
"Animalia" "Chordata" "Elasmobranchii" "Carcharhiniformes" "Carcharhinidae" "Carcharhinus" "Carcharhinus longimanus" 62 6 7 3
"Animalia" "Chordata" "Elasmobranchii" "Carcharhiniformes" "Carcharhinidae" "Carcharhinus" "Carcharhinus melanopterus" 61 4 3 2
"Animalia" "Chordata" "Elasmobranchii" "Carcharhiniformes" "Carcharhinidae" "Carcharhinus" "Carcharhinus obscurus" 76 6 4 3
"Animalia" "Chordata" "Elasmobranchii" "Carcharhiniformes" "Carcharhinidae" "Carcharhinus" "Carcharhinus plumbeus" 79 7 5 4
"Animalia" "Chordata" "Elasmobranchii" "Carcharhiniformes" "Carcharhinidae" "Carcharhinus" "Carcharhinus signatus" 12 1 1 0
"Animalia" "Chordata" "Elasmobranchii" "Lamniformes" "Odontaspididae" "Carcharias" "Carcharias taurus" 95 9 9 7
"Animalia" "Chordata" "Elasmobranchii" "Lamniformes" "Lamnidae" "Carcharodon" "Carcharodon carcharias" 150 134 133 131
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Liparidae" "Careproctus" "Careproctus derjugini" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Liparidae" "Careproctus" "Careproctus dubius" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Liparidae" "Careproctus" "Careproctus knipowitschi" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Liparidae" "Careproctus" "Careproctus latiosus" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Liparidae" "Careproctus" "Careproctus longipinnis" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Liparidae" "Careproctus" "Careproctus macrophthalmus" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Liparidae" "Careproctus" "Careproctus micropus" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Liparidae" "Careproctus" "Careproctus moskalevi" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Liparidae" "Careproctus" "Careproctus reinhardti" 6 1 1 1
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Liparidae" "Careproctus" "Careproctus tapirus" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Liparidae" "Careproctus" "Careproctus telescopus" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Siluriformes" "Ariidae" "Carlarius" "Carlarius heudelotii" 0 1 1 1
"Animalia" "Chordata" "Actinopteri" "Siluriformes" "Ariidae" "Carlarius" "Carlarius parkii" 0 1 1 2
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Caspiosoma" "Caspiosoma caspium" 1 0 0 1
"Animalia" "Chordata" "Actinopteri" "Ophidiiformes" "Bythitidae" "Cataetyx" "Cataetyx alleni" 2 0 0 0
"Animalia" "Chordata" "Actinopteri" "Ophidiiformes" "Bythitidae" "Cataetyx" "Cataetyx laticeps" 2 0 0 0
"Animalia" "Chordata" "Actinopteri" "Lophiiformes" "Caulophrynidae" "Caulophryne" "Caulophryne polynema" 1 0 0 0
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Sparidae" "Centracanthus" "Centracanthus cirrus" 6 0 5 6
"Animalia" "Chordata" "Actinopteri" "Myctophiformes" "Myctophidae" "Centrobranchus" "Centrobranchus nigroocellatus" 9 1 2 0
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Labridae" "Centrolabrus" "Centrolabrus exoletus" 5 4 7 3
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Labridae" "Centrolabrus" "Centrolabrus melanocercus" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Scombriformes" "Centrolophidae" "Centrolophus" "Centrolophus niger" 8 3 4 3
"Animalia" "Chordata" "Elasmobranchii" "Squaliformes" "Centrophoridae" "Centrophorus" "Centrophorus granulosus" 40 2 5 0
"Animalia" "Chordata" "Elasmobranchii" "Squaliformes" "Centrophoridae" "Centrophorus" "Centrophorus lusitanicus" 1 0 1 1
"Animalia" "Chordata" "Elasmobranchii" "Squaliformes" "Centrophoridae" "Centrophorus" "Centrophorus squamosus" 29 3 5 1
"Animalia" "Chordata" "Elasmobranchii" "Squaliformes" "Centrophoridae" "Centrophorus" "Centrophorus uyato" 5 0 3 0
"Animalia" "Chordata" "Elasmobranchii" "Squaliformes" "Etmopteridae" "Centroscyllium" "Centroscyllium fabricii" 15 2 1 0
"Animalia" "Chordata" "Elasmobranchii" "Squaliformes" "Somniosidae" "Centroscymnus" "Centroscymnus coelolepis" 9 0 1 0
"Animalia" "Chordata" "Elasmobranchii" "Squaliformes" "Somniosidae" "Centroscymnus" "Centroscymnus crepidater" 32 1 1 0
"Animalia" "Chordata" "Elasmobranchii" "Squaliformes" "Somniosidae" "Centroscymnus" "Centroscymnus owstonii" 13 2 1 0
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Serranidae" "Cephalopholis" "Cephalopholis nigri" 2 2 2 1
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Serranidae" "Cephalopholis" "Cephalopholis taeniops" 3 2 2 6
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Cepolidae" "Cepola" "Cepola macrophthalma" 25 7 2 0
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Cepolidae" "Cepola" "Cepola pauciradiata" 1 0 1 0
"Animalia" "Chordata" "Actinopteri" "Lophiiformes" "Ceratiidae" "Ceratias" "Ceratias holboelli" 10 1 2 1
"Animalia" "Chordata" "Actinopteri" "Lophiiformes" "Ceratiidae" "Ceratias" "Ceratias uranoscopus" 2 2 2 2
"Animalia" "Chordata" "Actinopteri" "Myctophiformes" "Myctophidae" "Ceratoscopelus" "Ceratoscopelus maderensis" 23 2 5 1
"Animalia" "Chordata" "Actinopteri" "Myctophiformes" "Myctophidae" "Ceratoscopelus" "Ceratoscopelus warmingii" 233 4 12 5
"Animalia" "Chordata" "Actinopteri" "Beryciformes" "Cetomimidae" "Cetomimus" "Cetomimus gillii" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Beryciformes" "Cetomimidae" "Cetomimus" "Cetomimus hempeli" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Macrouridae" "Cetonurus" "Cetonurus globiceps" 4 2 2 2
"Animalia" "Chordata" "Elasmobranchii" "Lamniformes" "Cetorhinidae" "Cetorhinus" "Cetorhinus maximus" 81 26 25 25
"Animalia" "Chordata" "Actinopteri" "Beryciformes" "Cetomimidae" "Cetostoma" "Cetostoma regani" 6 4 10 3
"Animalia" "Chordata" "Actinopteri" "Lophiiformes" "Oneirodidae" "Chaenophryne" "Chaenophryne draco" 5 1 0 0
"Animalia" "Chordata" "Actinopteri" "Acanthuriformes" "Ephippidae" "Chaetodipterus" "Chaetodipterus lippei" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Acanthuriformes" "Chaetodontidae" "Chaetodon" "Chaetodon hoefleri" 0 1 1 0
"Animalia" "Chordata" "Actinopteri" "Acanthuriformes" "Chaetodontidae" "Chaetodon" "Chaetodon larvatus" 1 2 1 1
"Animalia" "Chordata" "Actinopteri" "Acanthuriformes" "Chaetodontidae" "Chaetodon" "Chaetodon robustus" 0 1 1 1
"Animalia" "Chordata" "Actinopteri" "Acropomatiformes" "Champsodontidae" "Champsodon" "Champsodon nudivittis" 14 1 0 0
"Animalia" "Chordata" "Actinopteri" "Acropomatiformes" "Champsodontidae" "Champsodon" "Champsodon vorax" 2 1 0 0
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Muraenidae" "Channomuraena" "Channomuraena vittata" 1 0 0 0
"Animalia" "Chordata" "Actinopteri" "Gonorynchiformes" "Chanidae" "Chanos" "Chanos chanos" 181 83 16 1279
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Stomiidae" "Chauliodus" "Chauliodus danae" 9 2 0 0
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Stomiidae" "Chauliodus" "Chauliodus schmidti" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Stomiidae" "Chauliodus" "Chauliodus sloani" 29 7 2 2
"Animalia" "Chordata" "Actinopteri" "Lophiiformes" "Chaunacidae" "Chaunax" "Chaunax pictus" 11 2 3 2
"Animalia" "Chordata" "Actinopteri" "Lophiiformes" "Chaunacidae" "Chaunax" "Chaunax suttkusi" 0 1 2 1
"Animalia" "Chordata" "Actinopteri" "Kurtiformes" "Apogonidae" "Cheilodipterus" "Cheilodipterus novemstriatus" 7 2 0 0
"Animalia" "Chordata" "Actinopteri" "Beloniformes" "Exocoetidae" "Cheilopogon" "Cheilopogon exsiliens" 2 2 0 2
"Animalia" "Chordata" "Actinopteri" "Beloniformes" "Exocoetidae" "Cheilopogon" "Cheilopogon furcatus" 15 4 2 4
"Animalia" "Chordata" "Actinopteri" "Beloniformes" "Exocoetidae" "Cheilopogon" "Cheilopogon heterurus" 3 1 0 2
"Animalia" "Chordata" "Actinopteri" "Beloniformes" "Exocoetidae" "Cheilopogon" "Cheilopogon melanurus" 0 1 5 4
"Animalia" "Chordata" "Actinopteri" "Beloniformes" "Exocoetidae" "Cheilopogon" "Cheilopogon pinnatibarbatus" 6 6 7 5
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Triglidae" "Chelidonichthys" "Chelidonichthys cuculus" 48 3 1 8
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Triglidae" "Chelidonichthys" "Chelidonichthys lastoviza" 32 3 8 4
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Triglidae" "Chelidonichthys" "Chelidonichthys lucerna" 65 6 17 22
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Triglidae" "Chelidonichthys" "Chelidonichthys obscurus" 17 0 0 5
"Animalia" "Chordata" "Actinopteri" "Mugiliformes" "Mugilidae" "Chelon" "Chelon auratus" 62 12 17 21
"Animalia" "Chordata" "Actinopteri" "Mugiliformes" "Mugilidae" "Chelon" "Chelon bispinosus" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Mugiliformes" "Mugilidae" "Chelon" "Chelon dumerili" 12 2 11 8
"Animalia" "Chordata" "Actinopteri" "Mugiliformes" "Mugilidae" "Chelon" "Chelon labrosus" 28 13 15 17
"Animalia" "Chordata" "Actinopteri" "Mugiliformes" "Mugilidae" "Chelon" "Chelon ramada" 42 14 13 14
"Animalia" "Chordata" "Actinopteri" "Mugiliformes" "Mugilidae" "Chelon" "Chelon saliens" 26 6 10 9
"Animalia" "Chordata" "Actinopteri" "Scombriformes" "Chiasmodontidae" "Chiasmodon" "Chiasmodon niger" 20 0 3 2
"Animalia" "Chordata" "Actinopteri" "Tetraodontiformes" "Diodontidae" "Chilomycterus" "Chilomycterus antennatus" 4 1 1 1
"Animalia" "Chordata" "Actinopteri" "Tetraodontiformes" "Diodontidae" "Chilomycterus" "Chilomycterus reticulatus" 6 3 4 4
"Animalia" "Chordata" "Actinopteri" "Tetraodontiformes" "Diodontidae" "Chilomycterus" "Chilomycterus spinosus" 9 0 0 0
"Animalia" "Chordata" "Holocephali" "Chimaeriformes" "Chimaeridae" "Chimaera" "Chimaera monstrosa" 24 5 8 4
"Animalia" "Chordata" "Actinopteri" "Clupeiformes" "Chirocentridae" "Chirocentrus" "Chirocentrus dorab" 28 6 3 3
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Stichaeidae" "Chirolophis" "Chirolophis ascanii" 2 2 2 2
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Stomiidae" "Chirostomias" "Chirostomias pliopterus" 3 2 0 0
"Animalia" "Chordata" "Elasmobranchii" "Hexanchiformes" "Chlamydoselachidae" "Chlamydoselachus" "Chlamydoselachus anguineus" 6 5 4 4
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Chlopsidae" "Chlopsis" "Chlopsis bicolor" 2 0 0 0
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Chlopsidae" "Chlopsis" "Chlopsis olokun" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Aulopiformes" "Chlorophthalmidae" "Chlorophthalmus" "Chlorophthalmus agassizi" 31 3 4 4
"Animalia" "Chordata" "Actinopteri" "Carangiformes" "Carangidae" "Chloroscombrus" "Chloroscombrus chrysurus" 24 1 2 4
"Animalia" "Chordata" "Actinopteri" "Cypriniformes" "Cyprinidae" "Chondrostoma" "Chondrostoma nasus" 79 3 4 69
"Animalia" "Chordata" "Actinopteri" "Ovalentaria" "Pomacentridae" "Chromis" "Chromis cadenati" 1 0 0 0
"Animalia" "Chordata" "Actinopteri" "Ovalentaria" "Pomacentridae" "Chromis" "Chromis chromis" 4 2 10 7
"Animalia" "Chordata" "Actinopteri" "Ovalentaria" "Pomacentridae" "Chromis" "Chromis limbata" 0 0 3 7
"Animalia" "Chordata" "Actinopteri" "Ovalentaria" "Pomacentridae" "Chromis" "Chromis lubbocki" 1 0 0 0
"Animalia" "Chordata" "Actinopteri" "Ovalentaria" "Pomacentridae" "Chromis" "Chromis viridis" 58 5 10 258
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Chromogobius" "Chromogobius quadrivittatus" 1 0 0 0
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Chromogobius" "Chromogobius zebratus" 2 0 1 1
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Lotidae" "Ciliata" "Ciliata mustela" 23 9 3 92
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Lotidae" "Ciliata" "Ciliata septentrionalis" 0 3 0 2
"Animalia" "Chordata" "Actinopteri" "Pleuronectiformes" "Paralichthyidae" "Citharichthys" "Citharichthys stampflii" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Pleuronectiformes" "Citharidae" "Citharus" "Citharus linguatula" 60 2 3 7
"Animalia" "Chordata" "Actinopteri" "Blenniiformes" "Clinidae" "Clinitrachus" "Clinitrachus argentatus" 1 2 1 1
"Animalia" "Chordata" "Actinopteri" "Clupeiformes" "Clupeidae" "Clupea" "Clupea harengus" 174 118 127 200
"Animalia" "Chordata" "Actinopteri" "Clupeiformes" "Clupeidae" "Clupeonella" "Clupeonella cultriventris" 40 2 31 2
"Animalia" "Chordata" "Actinopteri" "Cypriniformes" "Cobitidae" "Cobitis" "Cobitis taenia" 21 8 7 189
