"Kingdom" "Phylum" "Class_Gigaclass" "Order" "Family" "Genus" "Species_Name"
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Haemulidae" "Pomadasys" "Pomadasys stridens"
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Haemulidae" "Pomadasys" "Pomadasys suillus"
"Animalia" "Chordata" "Actinopteri" "Scombriformes" "Pomatomidae" "Pomatomus" "Pomatomus saltatrix"
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Pomatoschistus" "Pomatoschistus bathi"
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Pomatoschistus" "Pomatoschistus knerii"
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Pomatoschistus" "Pomatoschistus lozanoi"
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Pomatoschistus" "Pomatoschistus marmoratus"
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Pomatoschistus" "Pomatoschistus microps"
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Pomatoschistus" "Pomatoschistus minutus"
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Pomatoschistus" "Pomatoschistus norvegicus"
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Pomatoschistus" "Pomatoschistus pictus"
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Pomatoschistus" "Pomatoschistus quagga"
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Pomatoschistus" "Pomatoschistus tortonesei"
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Ponticola" "Ponticola eurycephalus"
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Ponticola" "Ponticola kessleri"
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Ponticola" "Ponticola platyrostris"
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Ponticola" "Ponticola ratan"
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Ponticola" "Ponticola syrman"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Scorpaenidae" "Pontinus" "Pontinus accraensis"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Scorpaenidae" "Pontinus" "Pontinus kuhlii"
"Animalia" "Chordata" "Actinopteri" "Ophidiiformes" "Ophidiidae" "Porogadus" "Porogadus miles"
"Animalia" "Chordata" "Actinopteri" "Ophidiiformes" "Ophidiidae" "Porogadus" "Porogadus subarmatus"
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Porogobius" "Porogobius schlegelii"
"Animalia" "Chordata" "Actinopteri" "Beryciformes" "Melamphaidae" "Poromitra" "Poromitra capito"
"Animalia" "Chordata" "Actinopteri" "Beryciformes" "Melamphaidae" "Poromitra" "Poromitra crassiceps"
"Animalia" "Chordata" "Actinopteri" "Beryciformes" "Melamphaidae" "Poromitra" "Poromitra megalops"
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Priacanthidae" "Priacanthus" "Priacanthus arenatus"
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Priacanthidae" "Priacanthus" "Priacanthus hamrur"
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Priacanthidae" "Priacanthus" "Priacanthus sagittarius"
"Animalia" "Chordata" "Elasmobranchii" "Carcharhiniformes" "Carcharhinidae" "Prionace" "Prionace glauca"
"Animalia" "Chordata" "Elasmobranchii" "Rhinopristiformes" "Pristidae" "Pristis" "Pristis microdon"
"Animalia" "Chordata" "Elasmobranchii" "Rhinopristiformes" "Pristidae" "Pristis" "Pristis pectinata"
"Animalia" "Chordata" "Elasmobranchii" "Rhinopristiformes" "Pristidae" "Pristis" "Pristis perotteti"
"Animalia" "Chordata" "Elasmobranchii" "Rhinopristiformes" "Pristidae" "Pristis" "Pristis pristis"
"Animalia" "Chordata" "Actinopteri" "Acanthuriformes" "Chaetodontidae" "Prognathodes" "Prognathodes marcellae"
"Animalia" "Chordata" "Actinopteri" "Beloniformes" "Exocoetidae" "Prognichthys" "Prognichthys gibbifrons"
"Animalia" "Chordata" "Actinopteri" "Scombriformes" "Gempylidae" "Promethichthys" "Promethichthys prometheus"
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Proterorhinus" "Proterorhinus marmoratus"
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Proterorhinus" "Proterorhinus semilunaris"
"Animalia" "Chordata" "Actinopteri" "Myctophiformes" "Myctophidae" "Protomyctophum" "Protomyctophum arcticum"
"Animalia" "Chordata" "Actinopteri" "Scombriformes" "Nomeidae" "Psenes" "Psenes pellucidus"
"Animalia" "Chordata" "Actinopteri" "Pleuronectiformes" "Psettodidae" "Psettodes" "Psettodes belcheri"
"Animalia" "Chordata" "Actinopteri" "Pleuronectiformes" "Psettodidae" "Psettodes" "Psettodes bennettii"
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Pseudaphya" "Pseudaphya ferreri"
"Animalia" "Chordata" "Actinopteri" "Carangiformes" "Carangidae" "Pseudocaranx" "Pseudocaranx dentex"
"Animalia" "Chordata" "Elasmobranchii" "Lamniformes" "Pseudocarchariidae" "Pseudocarcharias" "Pseudocarcharias kamoharai"
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Ophichthidae" "Pseudomyrophis" "Pseudomyrophis atlanticus"
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Congridae" "Pseudophichthys" "Pseudophichthys splendens"
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Sciaenidae" "Pseudotolithus" "Pseudotolithus elongatus"
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Sciaenidae" "Pseudotolithus" "Pseudotolithus moorii"
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Sciaenidae" "Pseudotolithus" "Pseudotolithus senegalensis"
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Sciaenidae" "Pseudotolithus" "Pseudotolithus senegallus"
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Sciaenidae" "Pseudotolithus" "Pseudotolithus typus"
"Animalia" "Chordata" "Elasmobranchii" "Carcharhiniformes" "Pseudotriakidae" "Pseudotriakis" "Pseudotriakis microdon"
"Animalia" "Chordata" "Actinopteri" "Mulliformes" "Mullidae" "Pseudupeneus" "Pseudupeneus prayensis"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Psychrolutidae" "Psychrolutes" "Psychrolutes inermis"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Psychrolutidae" "Psychrolutes" "Psychrolutes subspinosus"
"Animalia" "Chordata" "Actinopteri" "Scombriformes" "Bramidae" "Pteraclis" "Pteraclis carolinus"
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Labridae" "Pteragogus" "Pteragogus pelycus"
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Labridae" "Pteragogus" "Pteragogus trispilus"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Scorpaenidae" "Pterois" "Pterois miles"
"Animalia" "Chordata" "Elasmobranchii" "Myliobatiformes" "Dasyatidae" "Pteroplatytrygon" "Pteroplatytrygon violacea"
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Sciaenidae" "Pteroscion" "Pteroscion peli"
"Animalia" "Chordata" "Actinopteri" "Scombriformes" "Bramidae" "Pterycombus" "Pterycombus brama"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Gasterosteidae" "Pungitius" "Pungitius platygaster"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Gasterosteidae" "Pungitius" "Pungitius pungitius"
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Heterenchelyidae" "Pythonichthys" "Pythonichthys microphthalmus"
"Animalia" "Chordata" "Actinopteri" "Carangiformes" "Rachycentridae" "Rachycentron" "Rachycentron canadum"
"Animalia" "Chordata" "Actinopteri" "Lampriformes" "Radiicephalidae" "Radiicephalus" "Radiicephalus elongatus"
"Animalia" "Chordata" "Elasmobranchii" "Rajiformes" "Rajidae" "Raja" "Raja africana"
"Animalia" "Chordata" "Elasmobranchii" "Rajiformes" "Rajidae" "Raja" "Raja asterias"
"Animalia" "Chordata" "Elasmobranchii" "Rajiformes" "Rajidae" "Raja" "Raja brachyura"
"Animalia" "Chordata" "Elasmobranchii" "Rajiformes" "Rajidae" "Raja" "Raja clavata"
"Animalia" "Chordata" "Elasmobranchii" "Rajiformes" "Rajidae" "Raja" "Raja herwigi"
"Animalia" "Chordata" "Elasmobranchii" "Rajiformes" "Rajidae" "Raja" "Raja maderensis"
"Animalia" "Chordata" "Elasmobranchii" "Rajiformes" "Rajidae" "Raja" "Raja microocellata"
"Animalia" "Chordata" "Elasmobranchii" "Rajiformes" "Rajidae" "Raja" "Raja miraletus"
"Animalia" "Chordata" "Elasmobranchii" "Rajiformes" "Rajidae" "Raja" "Raja montagui"
"Animalia" "Chordata" "Elasmobranchii" "Rajiformes" "Rajidae" "Raja" "Raja polystigma"
"Animalia" "Chordata" "Elasmobranchii" "Rajiformes" "Rajidae" "Raja" "Raja radula"
"Animalia" "Chordata" "Elasmobranchii" "Rajiformes" "Rajidae" "Raja" "Raja rondeleti"
"Animalia" "Chordata" "Elasmobranchii" "Rajiformes" "Rajidae" "Raja" "Raja rouxi"
"Animalia" "Chordata" "Elasmobranchii" "Rajiformes" "Rajidae" "Raja" "Raja straeleni"
"Animalia" "Chordata" "Elasmobranchii" "Rajiformes" "Rajidae" "Raja" "Raja undulata"
"Animalia" "Chordata" "Elasmobranchii" "Rajiformes" "Rajidae" "Rajella" "Rajella barnardi"
"Animalia" "Chordata" "Elasmobranchii" "Rajiformes" "Rajidae" "Rajella" "Rajella bathyphila"
"Animalia" "Chordata" "Elasmobranchii" "Rajiformes" "Rajidae" "Rajella" "Rajella bigelowi"
"Animalia" "Chordata" "Elasmobranchii" "Rajiformes" "Rajidae" "Rajella" "Rajella dissimilis"
"Animalia" "Chordata" "Elasmobranchii" "Rajiformes" "Rajidae" "Rajella" "Rajella fyllae"
"Animalia" "Chordata" "Elasmobranchii" "Rajiformes" "Rajidae" "Rajella" "Rajella leoparda"
"Animalia" "Chordata" "Elasmobranchii" "Rajiformes" "Rajidae" "Rajella" "Rajella lintea"
"Animalia" "Chordata" "Elasmobranchii" "Rajiformes" "Rajidae" "Rajella" "Rajella ravidula"
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Gadidae" "Raniceps" "Raniceps raninus"
"Animalia" "Chordata" "Actinopteri" "Tetraodontiformes" "Molidae" "Ranzania" "Ranzania laevis"
"Animalia" "Chordata" "Actinopteri" "Scombriformes" "Scombridae" "Rastrelliger" "Rastrelliger kanagurta"
"Animalia" "Chordata" "Actinopteri" "Lampriformes" "Regalecidae" "Regalecus" "Regalecus glesne"
"Animalia" "Chordata" "Actinopteri" "Pleuronectiformes" "Pleuronectidae" "Reinhardtius" "Reinhardtius hippoglossoides"
"Animalia" "Chordata" "Actinopteri" "Carangiformes" "Echeneidae" "Remora" "Remora australis"
"Animalia" "Chordata" "Actinopteri" "Carangiformes" "Echeneidae" "Remora" "Remora brachyptera"
"Animalia" "Chordata" "Actinopteri" "Carangiformes" "Echeneidae" "Remora" "Remora osteochir"
"Animalia" "Chordata" "Actinopteri" "Carangiformes" "Echeneidae" "Remora" "Remora remora"
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Sparidae" "Rhabdosargus" "Rhabdosargus haffara"
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Stomiidae" "Rhadinesthes" "Rhadinesthes decimus"
"Animalia" "Chordata" "Elasmobranchii" "Orectolobiformes" "Rhincodontidae" "Rhincodon" "Rhincodon typus"
"Animalia" "Chordata" "Actinopteri" "Tetraodontiformes" "Balistidae" "Rhinecanthus" "Rhinecanthus aculeatus"
"Animalia" "Chordata" "Elasmobranchii" "Rhinopristiformes" "Rhinobatidae" "Rhinobatos" "Rhinobatos albomaculatus"
"Animalia" "Chordata" "Elasmobranchii" "Rhinopristiformes" "Rhinobatidae" "Rhinobatos" "Rhinobatos irvinei"
"Animalia" "Chordata" "Elasmobranchii" "Rhinopristiformes" "Rhinobatidae" "Rhinobatos" "Rhinobatos rhinobatos"
"Animalia" "Chordata" "Holocephali" "Chimaeriformes" "Rhinochimaeridae" "Rhinochimaera" "Rhinochimaera atlantica"
"Animalia" "Chordata" "Elasmobranchii" "Myliobatiformes" "Myliobatidae" "Rhinoptera" "Rhinoptera bonasus"
"Animalia" "Chordata" "Elasmobranchii" "Myliobatiformes" "Myliobatidae" "Rhinoptera" "Rhinoptera marginata"
"Animalia" "Chordata" "Elasmobranchii" "Carcharhiniformes" "Carcharhinidae" "Rhizoprionodon" "Rhizoprionodon acutus"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Liparidae" "Rhodichthys" "Rhodichthys melanocephalus"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Liparidae" "Rhodichthys" "Rhodichthys regina"
"Animalia" "Chordata" "Elasmobranchii" "Rhinopristiformes" "Rhinobatidae" "Rhynchobatus" "Rhynchobatus luebberti"
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Congridae" "Rhynchoconger" "Rhynchoconger trewavasae"
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Moridae" "Rhynchogadus" "Rhynchogadus hepaticus"
"Animalia" "Chordata" "Actinopteri" "Argentiniformes" "Opisthoproctidae" "Rhynchohyalus" "Rhynchohyalus natalensis"
"Animalia" "Chordata" "Actinopteri" "Alepocephaliformes" "Alepocephalidae" "Rinoctes" "Rinoctes nasutus"
"Animalia" "Chordata" "Actinopteri" "Beryciformes" "Rondeletiidae" "Rondeletia" "Rondeletia loricata"
"Animalia" "Chordata" "Elasmobranchii" "Rajiformes" "Rajidae" "Rostroraja" "Rostroraja alba"
"Animalia" "Chordata" "Actinopteri" "Alepocephaliformes" "Alepocephalidae" "Rouleina" "Rouleina attrita"
"Animalia" "Chordata" "Actinopteri" "Alepocephaliformes" "Alepocephalidae" "Rouleina" "Rouleina maderensis"
"Animalia" "Chordata" "Actinopteri" "Cypriniformes" "Cyprinidae" "Rutilus" "Rutilus rutilus"
"Animalia" "Chordata" "Actinopteri" "Scombriformes" "Gempylidae" "Ruvettus" "Ruvettus pretiosus"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Serranidae" "Rypticus" "Rypticus saponaceus"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Serranidae" "Rypticus" "Rypticus subbifrenatus"
"Animalia" "Chordata" "Actinopteri" "Cypriniformes" "Cobitidae" "Sabanejewia" "Sabanejewia aurata"
"Animalia" "Chordata" "Actinopteri" "Saccopharyngiformes" "Saccopharyngidae" "Saccopharynx" "Saccopharynx ampullaceus"
"Animalia" "Chordata" "Actinopteri" "Saccopharyngiformes" "Saccopharyngidae" "Saccopharynx" "Saccopharynx ramosus"
"Animalia" "Chordata" "Actinopteri" "Saccopharyngiformes" "Saccopharyngidae" "Saccopharynx" "Saccopharynx thalassa"
"Animalia" "Chordata" "Actinopteri" "Alepocephaliformes" "Platytroctidae" "Sagamichthys" "Sagamichthys schnakenbecki"
"Animalia" "Chordata" "Actinopteri" "Blenniiformes" "Blenniidae" "Salaria" "Salaria basilisca"
"Animalia" "Chordata" "Actinopteri" "Blenniiformes" "Blenniidae" "Salaria" "Salaria pavo"
"Animalia" "Chordata" "Actinopteri" "Salmoniformes" "Salmonidae" "Salmo" "Salmo labrax"
"Animalia" "Chordata" "Actinopteri" "Salmoniformes" "Salmonidae" "Salmo" "Salmo salar"
"Animalia" "Chordata" "Actinopteri" "Salmoniformes" "Salmonidae" "Salmo" "Salmo trutta"
"Animalia" "Chordata" "Actinopteri" "Salmoniformes" "Salmonidae" "Salvelinus" "Salvelinus alpinus"
"Animalia" "Chordata" "Actinopteri" "Salmoniformes" "Salmonidae" "Salvelinus" "Salvelinus fontinalis"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Percidae" "Sander" "Sander lucioperca"
"Animalia" "Chordata" "Actinopteri" "Scombriformes" "Scombridae" "Sarda" "Sarda sarda"
"Animalia" "Chordata" "Actinopteri" "Clupeiformes" "Clupeidae" "Sardina" "Sardina pilchardus"
"Animalia" "Chordata" "Actinopteri" "Clupeiformes" "Clupeidae" "Sardinella" "Sardinella aurita"
"Animalia" "Chordata" "Actinopteri" "Clupeiformes" "Clupeidae" "Sardinella" "Sardinella maderensis"
"Animalia" "Chordata" "Actinopteri" "Clupeiformes" "Clupeidae" "Sardinella" "Sardinella rouxi"
"Animalia" "Chordata" "Actinopteri" "Holocentriformes" "Holocentridae" "Sargocentron" "Sargocentron hastatum"
"Animalia" "Chordata" "Actinopteri" "Holocentriformes" "Holocentridae" "Sargocentron" "Sargocentron praslin"
"Animalia" "Chordata" "Actinopteri" "Holocentriformes" "Holocentridae" "Sargocentron" "Sargocentron rubrum"
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Sparidae" "Sarpa" "Sarpa salpa"
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Nettastomatidae" "Saurenchelys" "Saurenchelys cancrivora"
"Animalia" "Chordata" "Actinopteri" "Aulopiformes" "Synodontidae" "Saurida" "Saurida brasiliensis"
"Animalia" "Chordata" "Actinopteri" "Aulopiformes" "Synodontidae" "Saurida" "Saurida lessepsianus"
"Animalia" "Chordata" "Actinopteri" "Aulopiformes" "Synodontidae" "Saurida" "Saurida undosquamis"
"Animalia" "Chordata" "Actinopteri" "Cypriniformes" "Cyprinidae" "Scardinius" "Scardinius erythrophthalmus"
"Animalia" "Chordata" "Actinopteri" "Blenniiformes" "Blenniidae" "Scartella" "Scartella caboverdiana"
"Animalia" "Chordata" "Actinopteri" "Blenniiformes" "Blenniidae" "Scartella" "Scartella cristata"
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Scaridae" "Scarus" "Scarus ghobban"
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Scaridae" "Scarus" "Scarus hoefleri"
"Animalia" "Chordata" "Actinopteri" "Acanthuriformes" "Scatophagidae" "Scatophagus" "Scatophagus argus"
"Animalia" "Chordata" "Actinopteri" "Scombriformes" "Centrolophidae" "Schedophilus" "Schedophilus medusophagus"
"Animalia" "Chordata" "Actinopteri" "Scombriformes" "Centrolophidae" "Schedophilus" "Schedophilus ovalis"
"Animalia" "Chordata" "Actinopteri" "Scombriformes" "Centrolophidae" "Schedophilus" "Schedophilus pemarco"
"Animalia" "Chordata" "Actinopteri" "Ophidiiformes" "Aphyonidae" "Sciadonus" "Sciadonus cryptophthalmus"
"Animalia" "Chordata" "Actinopteri" "Ophidiiformes" "Aphyonidae" "Sciadonus" "Sciadonus galatheae"
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Sciaenidae" "Sciaena" "Sciaena umbra"
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Sciaenidae" "Sciaenops" "Sciaenops ocellatus"
"Animalia" "Chordata" "Actinopteri" "Scombriformes" "Scombridae" "Scomber" "Scomber colias"
"Animalia" "Chordata" "Actinopteri" "Scombriformes" "Scombridae" "Scomber" "Scomber japonicus"
"Animalia" "Chordata" "Actinopteri" "Scombriformes" "Scombridae" "Scomber" "Scomber scombrus"
"Animalia" "Chordata" "Actinopteri" "Beloniformes" "Scomberesocidae" "Scomberesox" "Scomberesox saurus"
"Animalia" "Chordata" "Actinopteri" "Beloniformes" "Scomberesocidae" "Scomberesox" "Scomberesox simulans"
"Animalia" "Chordata" "Actinopteri" "Scombriformes" "Scombridae" "Scomberomorus" "Scomberomorus commerson"
"Animalia" "Chordata" "Actinopteri" "Scombriformes" "Scombridae" "Scomberomorus" "Scomberomorus tritor"
"Animalia" "Chordata" "Actinopteri" "Scombriformes" "Scombrolabracidae" "Scombrolabrax" "Scombrolabrax heterolepis"
"Animalia" "Chordata" "Actinopteri" "Aulopiformes" "Scopelarchidae" "Scopelarchus" "Scopelarchus analis"
"Animalia" "Chordata" "Actinopteri" "Aulopiformes" "Scopelarchidae" "Scopelarchus" "Scopelarchus guentheri"
"Animalia" "Chordata" "Actinopteri" "Myctophiformes" "Neoscopelidae" "Scopelengys" "Scopelengys tristis"
"Animalia" "Chordata" "Actinopteri" "Beryciformes" "Melamphaidae" "Scopeloberyx" "Scopeloberyx opisthopterus"
"Animalia" "Chordata" "Actinopteri" "Beryciformes" "Melamphaidae" "Scopelogadus" "Scopelogadus beanii"
"Animalia" "Chordata" "Actinopteri" "Aulopiformes" "Notosudidae" "Scopelosaurus" "Scopelosaurus argenteus"
"Animalia" "Chordata" "Actinopteri" "Aulopiformes" "Notosudidae" "Scopelosaurus" "Scopelosaurus lepidus"
"Animalia" "Chordata" "Actinopteri" "Aulopiformes" "Notosudidae" "Scopelosaurus" "Scopelosaurus smithii"
"Animalia" "Chordata" "Actinopteri" "Pleuronectiformes" "Scophthalmidae" "Scophthalmus" "Scophthalmus maeoticus"
"Animalia" "Chordata" "Actinopteri" "Pleuronectiformes" "Scophthalmidae" "Scophthalmus" "Scophthalmus maximus"
"Animalia" "Chordata" "Actinopteri" "Pleuronectiformes" "Scophthalmidae" "Scophthalmus" "Scophthalmus rhombus"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Scorpaenidae" "Scorpaena" "Scorpaena angolensis"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Scorpaenidae" "Scorpaena" "Scorpaena azorica"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Scorpaenidae" "Scorpaena" "Scorpaena canariensis"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Scorpaenidae" "Scorpaena" "Scorpaena elongata"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Scorpaenidae" "Scorpaena" "Scorpaena laevis"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Scorpaenidae" "Scorpaena" "Scorpaena loppei"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Scorpaenidae" "Scorpaena" "Scorpaena maderensis"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Scorpaenidae" "Scorpaena" "Scorpaena normani"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Scorpaenidae" "Scorpaena" "Scorpaena notata"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Scorpaenidae" "Scorpaena" "Scorpaena porcus"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Scorpaenidae" "Scorpaena" "Scorpaena scrofa"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Scorpaenidae" "Scorpaena" "Scorpaena stephanica"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Scorpaenidae" "Scorpaenodes" "Scorpaenodes africanus"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Scorpaenidae" "Scorpaenodes" "Scorpaenodes arenai"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Scorpaenidae" "Scorpaenodes" "Scorpaenodes elongatus"
"Animalia" "Chordata" "Elasmobranchii" "Carcharhiniformes" "Scyliorhinidae" "Scyliorhinus" "Scyliorhinus canicula"
"Animalia" "Chordata" "Elasmobranchii" "Carcharhiniformes" "Scyliorhinidae" "Scyliorhinus" "Scyliorhinus cervigoni"
"Animalia" "Chordata" "Elasmobranchii" "Carcharhiniformes" "Scyliorhinidae" "Scyliorhinus" "Scyliorhinus stellaris"
"Animalia" "Chordata" "Elasmobranchii" "Squaliformes" "Somniosidae" "Scymnodon" "Scymnodon ringens"
"Animalia" "Chordata" "Actinopteri" "Alepocephaliformes" "Platytroctidae" "Searsia" "Searsia koefoedi"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Scorpaenidae" "Sebastapistes" "Sebastapistes mauritiana"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Sebastidae" "Sebastes" "Sebastes mentella"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Sebastidae" "Sebastes" "Sebastes norvegicus"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Sebastidae" "Sebastes" "Sebastes viviparus"
"Animalia" "Chordata" "Actinopteri" "Carangiformes" "Carangidae" "Selar" "Selar boops"
"Animalia" "Chordata" "Actinopteri" "Carangiformes" "Carangidae" "Selar" "Selar crumenophthalmus"
"Animalia" "Chordata" "Actinopteri" "Carangiformes" "Carangidae" "Selene" "Selene dorsalis"
"Animalia" "Chordata" "Actinopteri" "Carangiformes" "Carangidae" "Seriola" "Seriola carpenteri"
"Animalia" "Chordata" "Actinopteri" "Carangiformes" "Carangidae" "Seriola" "Seriola dumerili"
"Animalia" "Chordata" "Actinopteri" "Carangiformes" "Carangidae" "Seriola" "Seriola fasciata"
"Animalia" "Chordata" "Actinopteri" "Carangiformes" "Carangidae" "Seriola" "Seriola rivoliana"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Serranidae" "Serranus" "Serranus africanus"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Serranidae" "Serranus" "Serranus atricauda"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Serranidae" "Serranus" "Serranus cabrilla"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Serranidae" "Serranus" "Serranus hepatus"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Serranidae" "Serranus" "Serranus scriba"
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Serrivomeridae" "Serrivomer" "Serrivomer beanii"
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Serrivomeridae" "Serrivomer" "Serrivomer lanceolatoides"
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Serrivomeridae" "Serrivomer" "Serrivomer schmidti"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Setarchidae" "Setarches" "Setarches guentheri"
"Animalia" "Chordata" "Actinopteri" "Acanthuriformes" "Siganidae" "Siganus" "Siganus luridus"
"Animalia" "Chordata" "Actinopteri" "Acanthuriformes" "Siganidae" "Siganus" "Siganus rivulatus"
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Gonostomatidae" "Sigmops" "Sigmops bathyphilus"
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Gonostomatidae" "Sigmops" "Sigmops elongatus"
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Silhouettea" "Silhouettea aegyptia"
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Sillaginidae" "Sillago" "Sillago suezensis"
"Animalia" "Chordata" "Actinopteri" "Siluriformes" "Siluridae" "Silurus" "Silurus glanis"
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Synaphobranchidae" "Simenchelys" "Simenchelys parasitica"
"Animalia" "Chordata" "Actinopteri" "Ovalentaria" "Pomacentridae" "Similiparma" "Similiparma hermani"
"Animalia" "Chordata" "Actinopteri" "Ovalentaria" "Pomacentridae" "Similiparma" "Similiparma lurida"
"Animalia" "Chordata" "Actinopteri" "Pleuronectiformes" "Soleidae" "Solea" "Solea aegyptiaca"
"Animalia" "Chordata" "Actinopteri" "Pleuronectiformes" "Soleidae" "Solea" "Solea senegalensis"
"Animalia" "Chordata" "Actinopteri" "Pleuronectiformes" "Soleidae" "Solea" "Solea solea"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Platycephalidae" "Solitas" "Solitas gruveli"
"Animalia" "Chordata" "Elasmobranchii" "Squaliformes" "Somniosidae" "Somniosus" "Somniosus microcephalus"
"Animalia" "Chordata" "Elasmobranchii" "Squaliformes" "Somniosidae" "Somniosus" "Somniosus rostratus"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Platycephalidae" "Sorsogona" "Sorsogona prionota"
